"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"result.137",0,0,0.999999934739531,0.999999969463067,0,0.999999806877859,0.999321049031142,0,0.999999668496974,0.999999973391559,0,0,0.999997576903019,0.999999995567395,0.999999987544648,0.999999976256808,0.999999988696876,0.999999894732305,0.999999977103299,0.999999904097555,0.999995245800049,0.999999989761917,0.99999998199902,0,0.999999786495513,0,0,0.999999901281477,0,0.999999971412999,0,0.999999861405783,0,0,0,0.999999967714694,0.999999971916028,0.999999311227559,0.999999825371126,0.999999990116229,0,0.99999996014247,0,0.999999909072502,0.999999817912773,0.999999972528248,0,0,0,0,0.999999875648614,0,0,0.999999912010096,0.999999954872458,0.999999955179734,0.999999991522024,0.999999995502382,0.999999629102988,0.999999882561279,0.999999861934259,0.999998518356053,0,0.999999918003405,0.999999965797504,0.999999917362682,0.999999753524934,0.999999994321712,0.999999974899315,0.99999996162687,0.999999208447698,0.999999849441216,0.999999992524611,0,0.999920249242621,0.999999981667216,0.999999989162686,0.999876914361394,0.999999974796182,0.999999951969558,0.999999377511943,0,0,0.999999912583709,0.99999997872623,0.999999913928502,0,0.999999122814723,0.999999985168648,0.999912542946961,0,0.999999830948618,0.999999800994627,0.999999962676762,0,0.999999767150909,0,0,0.999999921852667,0
"result.138",0,0,0.0238965420446565,0.0220746902748056,0.0808655255041019,0.0376546432801456,0.0400519249683028,0.100528609198365,0,0,0,0,3.70112246548366e-05,0,0.00997331847079969,0,0.00408702903443701,0,0,0,0,0.00206357072134006,6.8598321868513e-06,7.02509666743618e-05,0,0.00293032334304432,0.0092730021234384,0.0437342103898848,0.0161483792396563,0,0,0.00312475181283695,0.0035556037717386,0,0,0.0248233808385776,0.00441775850519488,0.00385740191453063,0,0.130623085805898,7.9536890051439e-05,0,0.00661667070557647,0,0.0461809464146455,0.00618554084664065,0,0.0570079286458701,0.0711456280755516,0.000973944286874591,0.142122195767122,0.00061438064410589,0,0,0.0144019887951511,0.347150185029682,0.00161146195000131,0,0.0109857345704912,0,0.00638211131831717,1.0602025050917e-05,0,0.0176946959830233,0,0,0,0.000157303903476162,0.0625594413874807,0.128123984660324,0,0.00201750744906714,0.000661010281123862,0,0.0277235767370934,0.0288124906709025,0.00794180590947337,0,0.0459715041545659,0,0.00722589495127195,0,0.0293817398565021,0.468907487233075,0.264525686991641,0.00794438319900857,0.040836590341275,0,0.00118175608555285,0.00117686458314287,0.0172049911190816,0.710735561816691,0,0.233903667577133,0.069519341106861,0.000200573754497112,0.0861615808659893,1.58802793727098e-05,0,0.000474815214942335
"result.139",0.000987754428156009,1.75293134339007e-05,3.54367195014536e-05,0,2.57627421971569e-05,4.53130307214092e-06,0,0,0.0400442312807577,0,0.000886388681500866,0,3.87606566745006e-05,0,0,0.00116283082562225,0,0.000824177123025987,0.00163608331916495,0.000658686858111574,0,0.00969466156930704,0,6.20686371312201e-05,0.000899696549866374,0.0225471048053506,0,0.00056484949333327,9.84897043079515e-06,0,0.000125599850012141,0.0101354350246347,0.00991793519993138,0.01687704376068,5.61884327702457e-05,0,3.76437147499717e-05,1.07372859488815e-06,0.0286548354204849,0.000418838077153659,0.0037302489452492,0,0,0.0371454165768422,0,0,0.000693180458190357,0,0,0.00683570289155868,0.000125221758622972,1.69997132580407e-06,0,0,1.13300436630312e-06,0,0,0,0.000406398288011359,4.44083186190423e-05,0,0,0,0,0,0.0021695367591801,0,0,0.000304539956422395,2.77079486304417e-05,0.000157401060646848,0.0253848744333581,0,2.6034492146264e-06,0,0.00174739573994476,0,0.00120522717190957,0.00293599049232014,0.00397352421069692,0,0.000529191882104347,0.000583962057106112,9.54547090920053e-05,0,0,8.57490101991764e-05,8.92738322692311e-05,0,0.00757888800785489,0.000119681579671047,0,0,0,0.000821880594491091,0.0054604434145704,0.00270973292419199,0.00613494833676036,0.000170734597055756,0
"result.140",0.0743638572117964,0.522650290067475,0.178066056418997,0.553255077340936,0.57609576040284,0.0114544480991942,0.157724098549304,0.80026732017652,0.00187035213292935,0.397918169356548,0.017690496359157,0.0184675566776931,0.0311109022786777,0.227617755753224,0.0017138283015851,0.756448915646351,0.0165450779791772,0.0930624138780223,0.394223236423988,0.113864613490773,0.0329861066887429,0.522064895262687,0.107862724532367,0.906195547061088,0.0132866956639361,0.0057065227527336,0.905790551129668,0.235744150072828,0.252900351144189,0.230878795288302,0.0603549057872764,0.0829817268429254,0.0448139701491107,0.0163159855891683,0.0548373266034403,0.187536903481735,0.0214930665366159,0.160299022237071,0.203812664663201,0.106417928314312,0.136974347784619,0.0429926701075827,0.0421018477084132,0.268221138800406,0.127767638313156,0.000127847075479207,0.0223647532043988,0.122514468280875,0.273248107556055,0.598237466648431,0.161691618107131,0.0325958293617348,0.0726058970653019,0.020395015828751,0.0237281069043721,0.024941273753649,0.197561246360987,0.113745075473364,0.0335908433919343,0.0520012326758569,0.0895315963733724,0.0635402398206754,0.0438421135144499,0.0132417500853012,0.0118135610138994,0.00377410223807815,0.00172875839517621,0.0709735077288238,0.177598467639196,0.025666032869632,0.0798525733561411,0.20106563863416,0.0117458310809348,0.0842590216184645,0.000186437828078781,0.0699849127220079,0.0718365534451,0.0468174733510463,0.0654388028220037,0.296983557953442,0.120025597847834,0.920502815560507,0.000212300229049229,0.590056839178752,0.521821429384049,0.250154524473427,0.00360043055202362,0.0648021976834004,0.220006757856375,0.0071696590468545,0.0281390449813046,0.030125680511465,0.761719671055641,0.00293618245111809,0.157333327338298,0.347907229297875,0.00306358079796143,0.161265959255921,0.0238838270175211,0.0215511110238838
"result.141",0.0229551605977657,0.0405887261551312,0.00123158084882527,0.0174655865281407,0.0193472742085355,0.0126591470653153,0.00077686144831117,0.0139517372089045,0.352255511654275,0.00368477495609695,0.00461077014672932,0.00410664725290387,9.22460166454803e-05,0.166196476610532,0.000838869850186849,0.00563178742005512,0.217622017965079,0.00489356260599708,0.00746493913369146,0.000765515335449691,0.00299399662404534,0.0380746792836117,0.00582841427019851,0.0053480697394017,0.0258011928141611,0.00914262879024531,0.0560156895770854,0.0278206359144719,0.0669890138336664,0.437535889337968,0.00449284506789572,0.0153955117944967,0.0151755025790623,0.005076402292643,0.0673518179039471,0.00799939326625857,0.0189544830623757,0.0194584464676043,0.00283248199907382,0.138519008107383,0.00228023384363286,0.00258026254017232,0.0195516555449446,0.119758322844173,0.0428346689952949,0.46834596096544,0.000690026743936683,0.00146955843027722,0.012982765644266,0.00217643150210717,0.0304209338670722,0.0095067265358586,0.12258408266939,0.0259204776663905,0.00155804159440208,0.00588886632727344,0.216586092898223,0.0169655898083077,0.181176559473403,0.000499248368363548,0.010692797817095,0.0121598003739481,0.00738017085966718,0.00531854984805659,0.313471795918214,0.0047396516958253,0.116621350552871,0.215972276803469,0.100937729002195,0.00851497513304026,0.00246953403376748,0.0254863034143839,0.127316196815582,0.0711971983659885,0.00601052721566288,0.0820550974681627,0.0224741071394062,0.00209936167891205,0.0167833232264149,0.00457127895082487,0.338623011429283,0.0899696197741779,0.000241729732149151,0.0228387272567039,0.0785230597220232,0.00198202758530328,0.00770024994184475,0.137380729294698,0.00355265197833003,0.0130533591842674,0.0148398909418228,0.00125940740395979,0.00951445666770886,0.0350611724082138,0.136332562943122,0.00290757950105223,0.138281115933995,0.0464639828128953,0.0492972527294894,0.0110550497304105
"result.142",0.00012471986878116,5.34800248842576e-06,0.000478724678643288,0.000342917261859991,0.000104227350828124,0.000983665038966612,4.22439752750232e-07,5.5846526083349e-06,0.00100532492579846,9.74822965688601e-06,1.171528899074e-05,0.000587812206618856,0.000110894751431493,2.34675921246562e-05,9.87615792404169e-05,0.000204143438624754,1.7869261121093e-05,7.95526904745376e-06,2.39784687386111e-05,0.000464355027292001,6.633691142284e-05,5.0615640914328e-05,1.01884728864011e-05,8.72223552092511e-06,0.00131533425931119,0.000484930830646792,0.00128569751279006,2.25645445056916e-06,0.00297429411722156,0.000362214913461365,2.01192682692092e-06,7.14534911770077e-06,1.55121606850206e-05,0.000618596878280576,0.0256211119167944,0.000167274073365359,7.91530352233881e-05,3.71101750769958e-05,0.000162402486734142,0.000515315208798616,9.81264294111429e-07,1.49024940146333e-05,2.6853485647251e-06,2.46604079012714e-05,0.00265692295711518,0.000108412728037389,0.0002762105412488,7.23189763423838e-06,7.18147786238885e-07,0.0021135995541546,2.59683114169311e-05,0.000774123466571769,6.02536012973975e-05,0.000504673978563007,0.000816025407698211,0.000381768162534636,0.0169454941223084,0.000606503321101775,0.000320211905402159,0.000674354208283539,7.48894334712362e-06,0.00112865271843732,0.0040436298145458,0.000116248610358427,3.10646678581176e-05,4.43078962583642e-05,0.000286699308604071,0.000296111380116376,0.000324583239755222,1.49548174144539e-06,2.77883340316477e-07,1.02086143704305e-07,0.00330401670202108,6.09931255467958e-05,5.24903346873851e-05,4.95201937277579e-05,0.00120039295452163,0.000338526208332804,2.98804433237782e-05,0.00023961860922386,9.29784115648469e-05,8.04840079267512e-05,0.00560761128594545,0.000386936917714671,0.000105700806592792,0.000352251438854089,0.000398492946409856,2.56623614783613e-06,4.94375413994913e-05,9.72797368770674e-06,0.000128686823544556,2.07023797555205e-06,1.56391559229919e-06,0.000184157755654764,0.000382612884150775,0.000140775005911999,0.00121137863100349,0.000615511126822174,0.000194260664342837,9.15205753809591e-06
"result.143",0.471820471178876,0.203385360522109,0.325784200926719,0.0831430098343438,0.56934130843133,0.650229926197457,0.499555265356196,0.0466704951828428,0.0664464823816449,0.0326337610689852,0.50810973294818,0.917791827287006,0.0976472393634322,0.509885260023874,0.75975856390098,0.0681473753908749,0.500034559924383,0.6800548923105,0.527701696725777,0.628466800930549,0.0965317955014525,0.547179787058955,0.238010713239778,0.316508633751138,0.0392426084408966,0.64376962944971,0.601287813634455,0.0779384635596855,0.518128770015171,0.0273382946528329,0.503145177825306,0.959789779808553,0.0898295568901397,0.233125136028543,0.64537559069408,0.785378964947065,0.0394178929483641,0.509451870111803,0.699954731400039,0.0129464497776668,0.132194504879056,0.791417661484263,0.558812525511194,0.071831976163711,0.0505980572959696,0.670305080369928,0.623995132585659,0.362495521590916,0.234618735283637,0.22569727293604,0.532380158232578,0.597617672387008,0.485967221213364,0.730092004259651,0.288116280355787,0.238589580442099,0.109767617587411,0.466797599163604,0.138418939239288,0.14745393166278,0.396847322703218,0.975769266326341,0.774675304543105,0.0340680118475055,0.349901222319497,0.125911015121781,0.134849871465351,0.116728029382018,0.813081734987182,0.204172511153262,0.129559036946285,0.657217603360777,0.895833952856033,0.931323570498559,0.0175064357457095,0.0857379801891279,0.192710469264705,0.263055019234086,0.00736433136808938,0.602250070344217,0.394272753746756,0.291465460509855,0.0440789359701937,0.595649193904308,0.454579085730284,0.425652953446215,0.0290566619779397,0.445552084420197,0.828865952269134,0.0565862245749418,0.0921914240401132,0.288387570644092,0.986807188660491,0.890266844805647,0.241728909364937,0.387510272982578,0.00895617353840979,0.162174544426758,0.422765250118319,0.314820440725642
"result.144",0.146539613620606,0.214003531412956,0.053515889220329,0.00867686508375614,0.656055617835068,0.777846153749177,0.580235180223115,0.222899791187131,0.139705475816308,0.00519875564633222,0.0536814896050829,0.401681975973441,0.646510499383746,0.000388992360077258,0.36833111654067,0.00450991631845541,0.0121876103577127,0.034641114132058,0.00883631548569166,0.119113926678031,0.00434176144450555,0.267082128301515,0.103628589786077,0.0120378419858199,0.00378165308912087,0.022849035924025,0.367048774419863,0.0794451477931823,0.0458893995929827,0.663687963241024,0.100435508072409,0.0846646847550823,0.201628117552078,0.0398257894928975,0.043635495820736,0.797966816775572,0.0218335389509035,0.0415758023218926,0.10220860832593,0.222057723500525,0.525832735472776,0.238293783256731,0.358434674685465,0.417758834460334,0.155058698348916,0.0634580750202542,0.0274979381634348,0.263315373710879,0.0476343866642687,0.0124075825652648,0.459559019500167,0.0879552280749448,0.0150441490761814,0.0281017812155674,0.173727032521681,0.0473012951771979,0.00415957522595414,0.175102430677355,0.158362608760472,0.244476540541024,0.220679785591521,0.684235054208744,0.0224805994634807,0.00137721893248909,0.262175976120032,0.277032581090534,0.295674254541673,0.101125107316378,0.0438544038035326,0.0458790710106337,0.115807349538717,0.00380770174248029,0.628854580399702,0.248123108724293,0.346094310907542,0.0529483562949244,0.541790759366413,0.00511129787383199,0.0642097908606553,0.113626838195286,0.0815335140799101,0.0984734374045584,0.296408425040306,0.0469991848270148,0.106091606547024,0.10813694175425,0.0442197126819847,0.016053927751617,0.287569679420947,0.0133920530060367,0.155891276646203,0.811370384998996,0.0117598677174716,0.817923554101403,0.260859466316882,0.0884383388802502,0.00887348755556343,0.0250275605618445,0.0199653193316529,0.486234967594004
"result.145",0,0.00970446397325935,0.0105083265513253,0.112268895098199,0.000366426642115679,6.35033606558263e-08,0.00256052864013016,0.000821451721445072,0,3.94916866953533e-05,0,0.0617282089707335,0,0.00589338358751779,4.56224509466905e-08,0,0.0194736433301999,0.000383121098096611,0.0143638554944562,2.55288633979155e-05,0.234691498796452,0,0.00288036966101785,4.6099697099006e-05,0.0045198190153245,0,0,0,0,0.0146264506737682,0,0.0262019704784169,8.2137644746556e-05,0.00378093954358736,0,0.00266280527500315,0.0520132509114837,0.0750517301262519,0.034499365074004,0,0.115179996299401,0.0137489392108165,0.0615751167756542,0.0206982608859968,0.00200792692674081,0.00811280134084781,0.041031215831062,0,0,0.000169314247464517,0.0233017258192428,7.6189427852356e-05,0.00613205491506942,9.58364617745901e-06,0.00947561360521252,0,0.00119553696104587,0.235890346932425,0,0.00995020397295676,0,0.0141632770106902,0.00201747007267843,0,0,0.281879382427265,0,0.00697770906130187,7.28856748979049e-06,0.00467840394578911,0.0107647447862244,0,0.00399526362373145,0.00301852693343336,0.03739992606647,2.81982707914297e-09,0,0.0402382549223202,0.00077560906666986,0.00183555917791923,0,0.00114810041152334,0.0293112301234298,0.0227119203163396,0.00100152863720675,0.00119913979144487,0.000493614909978653,0.00394608346306516,0.0198738800999317,0.000336297504249859,0,2.74762242469234e-05,0.163900441202715,0.000148815436475651,0.0010261796644222,0,0,0.0178355390747467,0.00855376735669692,0
"result.146",0,0,0.315891828106102,0.0169800885012364,0.0126174265523197,0.583291255063617,0.255402173555374,0,0,0.865864277487501,0,0.319686235866553,0.00309992252191413,0,0,0.0157048387961321,0.0172414590273179,0.208058724110366,0,0,0.67668261170352,0.494327392476958,0.177161447148856,0.0483555267553942,0.221092376121359,0,4.51064898515179e-06,0,0.177988804207041,0,0.000998843901269181,0.256992295883683,0.418617079459569,0.606992521660954,0,0.0299470851121965,0.028256610957458,0,0.00869672246019845,0,0.192665305763787,0.00352576831549137,0.200716030403962,0.066763711356498,0.856600007878023,0.309478940472671,0.602954752798783,7.46536167682409e-05,0.774279244508676,0.0857148363727177,0.00131841939303147,0,0.049157380571263,0.0204624929146827,0,0,0.19722464805114,0,0.75895985721357,0.00739913485233226,0,0,0.590032667185233,0.108289313691331,0.015632480328663,0.653334584124978,0.666718108941494,0.609309808169773,0.0104966376266426,0.00195440052003727,0.182889485118943,0.127298191202259,0,0.213866519866774,0.00896998825575417,0.0145643123449923,0.010461222873112,0.27278469353645,0,0.0401170867539094,0.498423624941044,0.00725145395858654,0,0.919841786998063,0,0,0.00280889124157469,0.433125645708212,0,0,0.00440188364524399,0.0202608822370635,0.680735701005722,0.0764284754215824,0,0,0.455554364953913,0.016057648864766,0.000394116828904428,0.00772281761980888
"result.147",0.0108358442948889,0,7.33618569800974e-09,0,0.000107136948417568,0.0172523512516176,0,3.01865847251394e-05,5.68059564423164e-05,0.000355530416989215,0.00174741060732183,0.0270539817943995,9.40456874178913e-05,0.0111037867259815,0,0,0.0094227476339894,0.00295080760663821,0.0243616916374186,0,0.0028903391986842,0,0,0.00037469313364401,0.000273567585720535,0.00365343375712664,0.00142189499936568,0,0,0.00132488216983958,0.000439788678268171,0.0183442601490416,0,0,0.000841995125188041,0.00178050598277949,0,0,0,0,0,0.000114023978878639,0.00651841366782648,0,0.00220410945321912,0,0,0.00205752278234699,0,0.000270342819327965,0.0109493404175924,0,0,0.00161180218045352,0.00269606137442446,0.00197179070396513,0.415604060852679,8.77420706863752e-05,0,0,0.0256102044965597,0,0,0.00253952461125495,0.000681475447894838,0.0171603284146763,0.00052388811015244,0,0,0,0.00506880604794371,0.00045915273693277,0.000635165628010178,0.0131567767437791,0,2.37794312660001e-05,0.00732174564736503,0,0.000923035231700067,0.0244043483037955,0,0.00285264240188318,0,0.000613912124855646,0,0,0.000111693941944363,0.000311383745466785,6.80846266336909e-05,1.11250136114771e-07,0.0225569133171311,0.00608986179825285,0.0121531241483996,0.00301292564199907,0.000502475164880177,0,0.00138029010503022,0,0,0
